AÑO,MUNICIPIO,DEPARTAMENTO,POBLACIÓN_5_16,TASA_MATRICULACIÓN_5_16,DESERCIÓN,DESERCIÓN_PRIMARIA,DESERCIÓN_SECUNDARIA,DESERCIÓN_MEDIA,Causas
2020,Altos del Rosario,Bolívar,3125,74.4,1.74,1.27,1.33,6.47,Sin acceso a internet
2020,Achí,Bolívar,5886,97.25,0.54,0.17,0.77,1.68,Sin acceso a internet
2020,Cartagena,Bolívar,201954,107.94,1.92,1.89,2.17,1.38,Sin acceso a internet
2020,Bogotá D.C.,Bogotá D.C.,1181597,96.41,0.46,0.5,0.38,0.55,Sin acceso a internet
2020,Usiacurí,Atlántico,2585,59.5,0.24,0.41,0.0,0.0,Sin acceso a internet
2020,Tubará,Atlántico,3675,61.33,3.4,3.02,3.38,4.84,Sin acceso a internet
2020,Suan,Atlántico,2821,84.83,1.5,1.7,1.4,0.37,Sin acceso a internet
2020,Soledad,Atlántico,136762,82.68,0.83,0.86,0.79,0.6,Sin acceso a internet
2020,Santo Tomás,Atlántico,6208,69.94,1.79,1.71,1.88,1.85,Sin acceso a internet
2020,Santa Lucía,Atlántico,4090,66.16,0.7,0.42,1.31,0.71,Sin acceso a internet
2020,Sabanalarga,Atlántico,21489,94.55,2.24,2.26,3.06,0.73,Sin acceso a internet
2020,Sabanagrande,Atlántico,7425,89.82,1.23,1.32,0.85,0.91,Sin acceso a internet
2020,Repelón,Atlántico,6434,83.37,2.83,2.32,4.0,2.27,Sin acceso a internet
2020,Puerto Colombia,Atlántico,10259,149.26,3.16,3.44,2.79,2.57,Sin acceso a internet
2020,Ponedera,Atlántico,5944,81.22,5.82,4.98,8.59,4.89,Sin acceso a internet
2020,Polonuevo,Atlántico,4266,73.96,2.15,2.28,2.07,1.29,Sin acceso a internet
2020,Piojó,Atlántico,1412,67.07,4.17,4.26,3.82,3.55,Sin acceso a internet
2020,Palmar de Varela,Atlántico,6342,92.84,1.84,1.55,2.08,1.58,Sin acceso a internet
2020,Manatí,Atlántico,5247,77.38,4.34,4.24,5.87,1.81,Sin acceso a internet
2020,Malambo,Atlántico,30961,84.96,2.9,2.91,2.68,2.22,Sin acceso a internet
2020,Luruaco,Atlántico,6935,83.63,3.95,3.56,5.08,3.06,Sin acceso a internet
2020,Juan de Acosta,Atlántico,4601,80.11,3.88,3.81,4.32,3.4,Sin acceso a internet
2020,Galapa,Atlántico,14966,77.3,3.91,4.38,3.91,2.23,Sin acceso a internet
2020,Candelaria,Atlántico,3949,84.76,1.89,1.54,2.56,2.02,Sin acceso a internet
2020,Campo de la Cruz,Atlántico,5389,91.52,1.8,2.33,1.41,0.83,Sin acceso a internet
2020,Baranoa,Atlántico,13600,90.26,1.69,1.84,1.81,0.85,Sin acceso a internet
2020,Barranquilla,Atlántico,237390,102.21,0.82,0.9,0.82,0.63,Sin acceso a internet
2020,Zaragoza,Antioquia,6780,107.3,3.58,2.52,5.63,5.24,Sin acceso a internet
2020,Yondó,Antioquia,4838,81.81,4.0,3.75,5.62,1.12,Sin acceso a internet
2020,Yolombó,Antioquia,4830,79.65,1.13,0.7,1.81,1.01,Sin acceso a internet
2020,Yarumal,Antioquia,9115,87.62,2.21,1.31,3.26,2.57,Sin acceso a internet
2020,Yalí,Antioquia,1588,71.28,5.95,5.03,8.26,4.0,Sin acceso a internet
2020,Vigía del Fuerte,Antioquia,2790,72.4,7.74,8.73,8.15,5.8,Sin acceso a internet
2020,Venecia,Antioquia,1837,93.3,8.55,9.11,9.38,2.8,Sin acceso a internet
2020,Vegachí,Antioquia,2621,101.03,1.6,1.29,1.81,2.14,Sin acceso a internet
2020,Valparaíso,Antioquia,1045,71.58,1.33,1.78,0.32,3.64,Sin acceso a internet
2020,Valdivia,Antioquia,3487,84.49,3.93,3.67,5.01,4.15,Sin acceso a internet
2020,Urrao,Antioquia,6978,88.13,3.75,3.35,4.65,3.29,Sin acceso a internet
2020,Uramita,Antioquia,1563,85.92,1.61,1.61,1.1,2.42,Sin acceso a internet
2020,Turbo,Antioquia,34048,107.35,1.33,1.07,1.51,2.27,Sin acceso a internet
2020,Toledo,Antioquia,1131,100.0,0.81,0.84,1.04,0.0,Sin acceso a internet
2020,Titiribí,Antioquia,1706,72.04,3.2,1.43,4.24,4.69,Sin acceso a internet
2020,Tarso,Antioquia,1150,67.91,2.47,0.55,4.85,2.78,Sin acceso a internet
2020,Tarazá,Antioquia,7495,77.12,3.94,4.15,3.82,3.75,Sin acceso a internet
2020,Támesis,Antioquia,2721,85.23,4.07,2.92,5.84,2.83,Sin acceso a internet
2020,Sopetrán,Antioquia,2716,91.13,4.17,3.52,5.54,2.84,Sin acceso a internet
2020,Sonson,Antioquia,7207,84.9,3.41,1.63,5.94,3.54,Sin acceso a internet
2020,Segovia,Antioquia,8806,86.55,5.02,4.2,7.02,3.02,Sin acceso a internet
2020,El Santuario,Antioquia,7613,88.86,2.99,2.72,3.78,2.6,Sin acceso a internet
2020,Santo Domingo,Antioquia,2245,107.13,1.92,1.04,3.02,1.89,Sin acceso a internet
2020,Santa Rosa de Osos,Antioquia,7706,97.74,2.51,1.96,3.12,3.98,Sin acceso a internet
2020,Santa Bárbara,Antioquia,4489,77.17,3.76,4.98,2.68,3.01,Sin acceso a internet
2020,San Vicente,Antioquia,4109,78.29,1.3,0.91,1.95,0.85,Sin acceso a internet
2020,San Roque,Antioquia,4344,80.89,1.22,0.53,1.93,2.29,Sin acceso a internet
2020,San Rafael,Antioquia,2907,77.67,0.77,0.38,1.32,1.04,Sin acceso a internet
2020,San Pedro de Uraba,Antioquia,8074,98.37,1.09,0.44,1.47,2.14,Sin acceso a internet
2020,San Pedro,Antioquia,4358,111.52,2.33,1.21,3.56,2.7,Sin acceso a internet
2020,San Luis,Antioquia,2965,95.62,2.08,1.44,3.15,2.17,Sin acceso a internet
2020,San Juan de Urabá,Antioquia,5767,99.65,0.92,0.4,1.3,2.65,Sin acceso a internet
2020,San José de la Montaña,Antioquia,854,69.09,0.65,1.15,0.0,0.0,Sin acceso a internet
2020,San Jerónimo,Antioquia,2919,84.24,3.33,2.58,3.81,4.86,Sin acceso a internet
2020,San Francisco,Antioquia,1365,83.81,4.82,2.97,8.85,2.2,Sin acceso a internet
2020,San Carlos,Antioquia,3188,92.06,1.83,1.13,3.22,0.87,Sin acceso a internet
2020,San Andrés,Antioquia,1669,82.14,6.09,5.71,7.31,4.43,Sin acceso a internet
2020,Salgar,Antioquia,3534,80.62,4.72,3.89,6.54,3.0,Sin acceso a internet
2020,Sabaneta,Antioquia,10556,100.16,2.91,3.0,3.2,1.83,Sin acceso a internet
2020,Sabanalarga,Antioquia,2094,77.84,0.41,0.11,0.56,1.35,Sin acceso a internet
2020,Rionegro,Antioquia,21636,99.73,2.68,2.17,3.33,2.84,Sin acceso a internet
2020,Retiro,Antioquia,3732,111.9,0.73,0.5,0.59,0.0,Sin acceso a internet
2020,Remedios,Antioquia,7013,103.31,3.03,2.11,4.2,4.34,Sin acceso a internet
2020,Puerto Triunfo,Antioquia,3708,99.11,3.54,5.27,1.56,0.68,Sin acceso a internet
2020,Puerto Nare,Antioquia,2869,78.25,1.68,1.04,2.5,1.92,Sin acceso a internet
2020,Puerto Berrío,Antioquia,7808,87.46,3.21,1.78,5.36,2.35,Sin acceso a internet
2020,Pueblorrico,Antioquia,1719,76.85,2.03,1.98,2.19,1.82,Sin acceso a internet
2020,Peque,Antioquia,1933,75.63,1.08,0.87,0.92,3.85,Sin acceso a internet
2020,Peñol,Antioquia,3835,85.5,1.16,1.19,0.88,1.15,Sin acceso a internet
2020,Olaya,Antioquia,611,77.58,1.17,0.48,2.0,0.0,Sin acceso a internet
2020,Nechí,Antioquia,7355,86.47,4.96,5.87,3.81,3.69,Sin acceso a internet
2020,Necoclí,Antioquia,12090,112.65,1.69,0.87,2.39,3.09,Sin acceso a internet
2020,Nariño,Antioquia,2165,74.41,1.22,0.64,2.06,1.05,Sin acceso a internet
2020,Mutatá,Antioquia,3904,131.74,1.47,1.51,1.65,1.12,Sin acceso a internet
2020,Murindó,Antioquia,1679,70.58,3.95,5.04,1.11,0.0,Sin acceso a internet
2020,Montebello,Antioquia,1155,86.93,2.22,1.02,4.25,1.56,Sin acceso a internet
2020,Marinilla,Antioquia,12292,94.41,3.22,2.36,4.42,2.56,Sin acceso a internet
2020,Maceo,Antioquia,1706,94.55,2.74,2.42,3.97,1.71,Sin acceso a internet
2020,Liborina,Antioquia,1979,86.0,0.57,0.0,0.87,1.86,Sin acceso a internet
2020,La Unión,Antioquia,4191,95.2,3.26,2.7,4.29,2.85,Sin acceso a internet
2020,La Pintada,Antioquia,1585,86.94,2.06,0.34,3.82,2.48,Sin acceso a internet
2020,La Estrella,Antioquia,10920,121.2,1.74,2.29,1.57,0.83,Sin acceso a internet
2020,La Ceja,Antioquia,11052,89.28,2.89,1.82,4.55,2.46,Sin acceso a internet
2020,Jericó,Antioquia,2174,81.46,1.74,1.22,2.09,1.69,Sin acceso a internet
2020,Jardín,Antioquia,2537,91.6,1.41,1.3,1.86,0.62,Sin acceso a internet
2020,Ituango,Antioquia,5329,78.5,2.07,2.12,2.31,1.81,Sin acceso a internet
2020,Itagüí,Antioquia,40490,90.96,2.46,2.07,2.75,2.47,Sin acceso a internet
2020,Hispania,Antioquia,997,89.17,9.45,10.46,10.37,4.55,Sin acceso a internet
2020,Heliconia,Antioquia,868,93.78,2.88,1.18,3.78,5.5,Sin acceso a internet
2020,Guatape,Antioquia,1431,100.0,0.69,0.54,0.71,0.99,Sin acceso a internet
2020,Guarne,Antioquia,9018,73.66,4.8,4.28,4.89,7.82,Sin acceso a internet
2020,Guadalupe,Antioquia,1341,78.08,1.67,0.44,3.14,1.13,Sin acceso a internet
2020,Granada,Antioquia,2091,83.36,0.66,0.58,0.65,0.52,Sin acceso a internet
2020,Gómez Plata,Antioquia,1752,76.14,1.99,1.38,3.06,0.0,Sin acceso a internet
2020,Girardota,Antioquia,8491,90.43,3.41,2.56,3.93,4.23,Sin acceso a internet
2020,Giraldo,Antioquia,1242,93.24,4.65,4.05,6.49,0.72,Sin acceso a internet
2020,Frontino,Antioquia,4903,92.56,2.46,2.13,3.42,2.21,Sin acceso a internet
2020,Fredonia,Antioquia,3982,67.81,4.14,3.92,5.14,1.15,Sin acceso a internet
2020,Envigado,Antioquia,28132,99.12,1.97,1.63,2.62,1.34,Sin acceso a internet
2020,Entrerrios,Antioquia,2329,80.85,4.8,6.01,3.21,5.85,Sin acceso a internet
2020,El Bagre,Antioquia,14384,92.24,3.02,2.68,3.76,2.75,Sin acceso a internet
2020,Ebéjico,Antioquia,2002,75.52,1.48,1.0,2.05,1.65,Sin acceso a internet
2020,Don Matías,Antioquia,3785,98.34,10.67,8.54,13.72,8.29,Sin acceso a internet
2020,Dabeiba,Antioquia,6239,86.15,1.21,0.7,2.2,1.29,Sin acceso a internet
2020,Copacabana,Antioquia,11918,103.61,2.45,2.69,1.93,3.27,Sin acceso a internet
2020,Concordia,Antioquia,4233,70.33,1.97,1.32,3.52,0.6,Sin acceso a internet
2020,Concepción,Antioquia,844,74.05,0.9,1.02,1.32,0.0,Sin acceso a internet
2020,Cocorná,Antioquia,2930,103.65,1.89,0.99,3.41,1.33,Sin acceso a internet
2020,Cisneros,Antioquia,1706,83.0,7.2,4.52,10.93,7.17,Sin acceso a internet
2020,Chigorodó,Antioquia,14683,95.51,0.86,1.17,0.62,0.62,Sin acceso a internet
2020,Caucasia,Antioquia,22429,89.7,3.34,3.04,3.82,2.85,Sin acceso a internet
2020,Carolina,Antioquia,570,92.11,4.59,6.77,2.72,1.03,Sin acceso a internet
2020,El Carmen de Viboral,Antioquia,11513,87.28,1.36,1.11,1.71,1.36,Sin acceso a internet
2020,Carepa,Antioquia,12497,92.5,1.18,0.99,1.43,1.9,Sin acceso a internet
2020,Caramanta,Antioquia,773,89.65,0.81,0.31,1.81,0.0,Sin acceso a internet
2020,Caracolí,Antioquia,769,95.45,2.97,1.41,4.1,5.05,Sin acceso a internet
2020,Cañasgordas,Antioquia,3198,85.46,2.48,1.77,2.57,4.58,Sin acceso a internet
2020,Campamento,Antioquia,2256,76.6,2.94,1.43,5.77,3.98,Sin acceso a internet
2020,Caldas,Antioquia,11807,93.89,4.28,4.06,4.89,3.41,Sin acceso a internet
2020,Caicedo,Antioquia,1892,80.55,1.25,1.11,1.69,1.12,Sin acceso a internet
2020,Cáceres,Antioquia,8239,79.54,1.44,0.92,2.1,1.84,Sin acceso a internet
2020,Buriticá,Antioquia,2138,78.48,3.66,2.94,4.95,4.29,Sin acceso a internet
2020,Briceño,Antioquia,1980,75.3,4.71,7.77,1.6,0.0,Sin acceso a internet
2020,Ciudad Bolívar,Antioquia,4954,84.54,2.76,2.83,2.8,2.05,Sin acceso a internet
2020,Betulia,Antioquia,3518,84.82,3.82,1.62,6.94,4.75,Sin acceso a internet
2020,Betania,Antioquia,2171,67.34,9.46,5.2,16.96,8.7,Sin acceso a internet
2020,Bello,Antioquia,88437,87.12,1.83,1.63,2.08,1.48,Sin acceso a internet
2020,Belmira,Antioquia,1374,102.84,0.81,0.79,1.25,0.0,Sin acceso a internet
2020,Barbosa,Antioquia,8837,82.78,0.92,0.97,0.98,0.33,Sin acceso a internet
2020,Armenia,Antioquia,803,60.02,2.35,1.3,3.66,1.89,Sin acceso a internet
2020,Argelia,Antioquia,1687,82.45,2.29,1.16,2.33,7.78,Sin acceso a internet
2020,Arboletes,Antioquia,7686,97.68,2.68,1.76,3.62,3.44,Sin acceso a internet
2020,Apartadó,Antioquia,28649,98.32,3.83,3.47,4.24,4.83,Sin acceso a internet
2020,Anza,Antioquia,1552,80.22,5.14,3.2,9.88,3.03,Sin acceso a internet
2020,Santafé de Antioquia,Antioquia,5133,91.19,1.86,2.0,1.44,2.91,Sin acceso a internet
2020,Anorí,Antioquia,4571,78.06,3.47,1.43,7.4,1.99,Sin acceso a internet
2020,Angostura,Antioquia,2476,75.04,3.68,3.59,4.67,2.28,Sin acceso a internet
2020,Angelópolis,Antioquia,1043,92.71,0.7,0.25,1.04,0.0,Sin acceso a internet
2020,Andes,Antioquia,7895,85.33,6.27,6.45,6.34,4.66,Sin acceso a internet
2020,Amalfi,Antioquia,5908,74.31,3.2,2.33,4.43,3.86,Sin acceso a internet
2020,Amagá,Antioquia,5215,79.39,2.21,1.59,3.05,2.04,Sin acceso a internet
2020,Alejandría,Antioquia,875,78.86,0.7,0.33,0.73,1.2,Sin acceso a internet
2020,Abriaquí,Antioquia,516,64.34,3.97,4.85,3.36,0.0,Sin acceso a internet
2020,Abejorral,Antioquia,3707,81.28,2.41,1.18,3.74,3.62,Sin acceso a internet
2020,Medellín,Antioquia,382105,98.33,1.64,1.42,1.74,1.59,Sin acceso a internet
2020,Cumaribo,Vichada,25026,42.72,3.28,3.19,4.23,2.41,Sin acceso a internet
2020,Hato,Santander,465,83.44,2.71,1.65,4.93,0.0,Sin acceso a internet
2020,Güepsa,Santander,952,78.15,5.06,3.91,7.26,2.27,Sin acceso a internet
2020,Guavatá,Santander,654,52.14,0.8,0.57,0.81,0.0,Sin acceso a internet
2020,Guapotá,Santander,469,72.28,1.42,1.21,1.64,0.0,Sin acceso a internet
2020,Guadalupe,Santander,859,98.02,0.23,0.3,0.0,0.71,Sin acceso a internet
2020,Guaca,Santander,1183,85.04,1.43,0.39,2.77,0.9,Sin acceso a internet
2020,Girón,Santander,31062,94.31,3.82,4.41,3.49,2.02,Sin acceso a internet
2020,Gambita,Santander,860,85.0,2.98,1.14,5.36,4.94,Sin acceso a internet
2020,Galán,Santander,536,96.08,1.66,0.83,2.33,2.5,Sin acceso a internet
2020,Floridablanca,Santander,50111,89.55,1.07,1.02,0.97,1.25,Sin acceso a internet
2020,Florián,Santander,1214,77.92,2.57,0.5,3.27,7.53,Sin acceso a internet
2020,Enciso,Santander,616,98.38,0.94,0.0,1.9,0.94,Sin acceso a internet
2020,Encino,Santander,573,62.48,0.81,0.0,1.72,3.57,Sin acceso a internet
2020,El Playón,Santander,3068,86.8,1.7,0.95,2.79,1.98,Sin acceso a internet
2020,El Peñón,Santander,1360,63.24,1.34,1.82,1.36,0.0,Sin acceso a internet
2020,El Guacamayo,Santander,405,76.05,0.6,0.0,1.6,0.0,Sin acceso a internet
2020,El Carmen de Chucurí,Santander,4844,61.09,2.04,1.79,2.86,1.27,Sin acceso a internet
2020,Curití,Santander,2542,78.09,0.73,0.81,0.25,1.87,Sin acceso a internet
2020,Coromoro,Santander,1009,85.73,1.21,0.23,2.3,2.7,Sin acceso a internet
2020,Contratación,Santander,610,94.1,0.65,0.44,0.76,0.0,Sin acceso a internet
2020,Confines,Santander,651,77.73,2.12,1.2,3.23,4.35,Sin acceso a internet
2020,Concepción,Santander,1119,81.95,0.85,0.0,2.67,0.0,Sin acceso a internet
2020,Cimitarra,Santander,7326,91.86,2.54,2.06,3.44,2.03,Sin acceso a internet
2020,Chipatá,Santander,865,71.1,1.39,0.41,1.89,3.03,Sin acceso a internet
2020,Chima,Santander,559,77.82,0.89,0.51,1.76,0.0,Sin acceso a internet
2020,Charta,Santander,469,86.78,0.72,1.03,0.71,0.0,Sin acceso a internet
2020,Charalá,Santander,2303,96.44,1.06,0.67,0.99,1.47,Sin acceso a internet
2020,Cerrito,Santander,1374,96.51,0.5,0.49,0.2,0.61,Sin acceso a internet
2020,Cepitá,Santander,402,88.31,0.0,0.0,0.0,0.0,Sin acceso a internet
2020,Carcasí,Santander,917,83.42,1.5,0.29,2.38,2.86,Sin acceso a internet
2020,Capitanejo,Santander,999,92.19,2.31,0.73,4.32,3.16,Sin acceso a internet
2020,California,Santander,428,89.49,1.0,1.07,0.68,2.33,Sin acceso a internet
2020,Cabrera,Santander,379,71.77,0.69,0.0,1.52,0.0,Sin acceso a internet
2020,Bolívar,Santander,2258,84.1,0.3,0.25,0.13,1.02,Sin acceso a internet
2020,Betulia,Santander,1298,80.82,2.82,1.5,5.48,1.22,Sin acceso a internet
2020,Barrancabermeja,Santander,41556,118.06,3.06,2.79,3.48,2.8,Sin acceso a internet
2020,Barichara,Santander,1910,71.52,0.82,0.64,1.0,0.58,Sin acceso a internet
2020,Barbosa,Santander,6190,92.73,3.1,1.77,3.82,3.87,Sin acceso a internet
2020,Aratoca,Santander,1642,90.44,0.52,0.16,0.69,0.43,Sin acceso a internet
2020,Albania,Santander,772,73.19,0.33,0.4,0.45,0.0,Sin acceso a internet
2020,Aguada,Santander,288,83.33,0.0,0.0,0.0,0.0,Sin acceso a internet
2020,Bucaramanga,Santander,95748,101.81,0.89,0.74,0.97,1.2,Sin acceso a internet
2020,Santuario,Risaralda,2270,86.78,5.37,6.2,5.88,2.66,Sin acceso a internet
2020,Santa Rosa de Cabal,Risaralda,12638,92.24,3.23,2.6,4.22,2.21,Sin acceso a internet
2020,Quinchía,Risaralda,5390,92.75,2.1,1.48,2.08,4.68,Sin acceso a internet
2020,Pueblo Rico,Risaralda,4929,91.58,3.17,2.57,5.46,3.34,Sin acceso a internet
2020,Mistrató,Risaralda,4754,69.88,2.61,2.39,3.74,2.36,Sin acceso a internet
2020,Marsella,Risaralda,3036,91.5,4.35,3.41,5.57,4.38,Sin acceso a internet
2020,La Virginia,Risaralda,4748,107.43,2.02,1.84,2.36,1.37,Sin acceso a internet
2020,La Celia,Risaralda,1246,93.02,3.36,4.61,2.31,1.28,Sin acceso a internet
2020,Guática,Risaralda,2197,92.31,3.02,2.76,2.94,2.95,Sin acceso a internet
2020,Dosquebradas,Risaralda,34321,89.11,2.11,1.9,2.33,2.0,Sin acceso a internet
2020,Belén de Umbría,Risaralda,4560,89.04,3.5,2.93,4.69,2.78,Sin acceso a internet
2020,Balboa,Risaralda,1123,83.88,4.58,5.85,4.97,0.66,Sin acceso a internet
2020,Apía,Risaralda,2166,83.52,4.54,7.05,2.16,2.86,Sin acceso a internet
2020,Pereira,Risaralda,71771,109.4,3.01,2.57,3.68,2.56,Sin acceso a internet
2020,Salento,Quindio,1473,144.26,0.71,1.32,0.27,0.0,Sin acceso a internet
2020,Quimbaya,Quindio,4788,96.47,2.18,2.38,2.07,1.97,Sin acceso a internet
2020,Pijao,Quindio,878,129.27,4.31,7.11,2.96,1.12,Sin acceso a internet
2020,Montenegro,Quindio,6146,93.22,2.59,2.38,3.21,2.2,Sin acceso a internet
2020,La Tebaida,Quindio,5941,88.1,3.52,3.05,4.46,3.1,Sin acceso a internet
2020,Génova,Quindio,1219,100.9,8.54,7.3,6.25,20.67,Sin acceso a internet
2020,Filandia,Quindio,1919,99.11,0.71,0.5,0.94,0.97,Sin acceso a internet
2020,Córdoba,Quindio,991,85.37,1.72,1.73,0.31,4.58,Sin acceso a internet
2020,Circasia,Quindio,4427,84.41,0.86,1.14,0.65,0.4,Sin acceso a internet
2020,Calarca,Quindio,11570,93.42,2.09,1.56,2.68,2.46,Sin acceso a internet
2020,Buenavista,Quindio,578,74.57,2.42,3.24,2.01,0.0,Sin acceso a internet
2020,Armenia,Quindio,43199,97.19,3.7,2.87,4.54,3.86,Sin acceso a internet
2020,Villa del Rosario,Norte de Santander,21437,86.35,4.43,4.02,4.78,3.57,Sin acceso a internet
2020,Villa Caro,Norte de Santander,1284,72.51,3.72,2.43,7.72,0.0,Sin acceso a internet
2020,Toledo,Norte de Santander,3493,93.04,2.62,2.48,3.67,0.98,Sin acceso a internet
2020,Tibú,Norte de Santander,14934,104.14,6.54,5.91,9.15,3.55,Sin acceso a internet
2020,Teorama,Norte de Santander,4643,92.63,5.24,5.92,4.89,5.23,Sin acceso a internet
2020,Silos,Norte de Santander,1348,91.99,4.78,3.26,6.62,7.56,Sin acceso a internet
2020,Sardinata,Norte de Santander,6496,82.22,6.03,5.22,8.24,4.4,Sin acceso a internet
2020,Santiago,Norte de Santander,753,77.95,4.13,4.44,4.27,1.14,Sin acceso a internet
2020,San Cayetano,Norte de Santander,1665,82.76,4.02,4.17,3.47,4.83,Sin acceso a internet
2020,San Calixto,Norte de Santander,3193,78.08,7.82,7.69,10.62,1.02,Sin acceso a internet
2020,Salazar,Norte de Santander,2353,82.96,4.27,2.8,6.33,4.8,Sin acceso a internet
2020,Ragonvalia,Norte de Santander,1182,87.14,2.43,1.86,3.23,2.75,Sin acceso a internet
2020,Puerto Santander,Norte de Santander,2171,97.93,6.08,5.2,7.93,4.93,Sin acceso a internet
2020,Pamplonita,Norte de Santander,1183,85.46,3.89,3.83,5.24,0.68,Sin acceso a internet
2020,Pamplona,Norte de Santander,9575,89.11,3.97,2.54,4.68,7.42,Sin acceso a internet
2020,Ocaña,Norte de Santander,25277,84.63,3.42,3.33,3.77,2.64,Sin acceso a internet
2020,Mutiscua,Norte de Santander,899,80.87,2.11,1.19,3.19,2.5,Sin acceso a internet
2020,Lourdes,Norte de Santander,925,70.49,3.58,4.12,3.37,2.44,Sin acceso a internet
2020,Los Patios,Norte de Santander,18306,79.37,2.83,2.56,3.25,2.51,Sin acceso a internet
2020,La Playa,Norte de Santander,1873,85.0,5.56,5.06,7.78,3.59,Sin acceso a internet
2020,La Esperanza,Norte de Santander,3169,84.29,5.01,4.09,6.35,5.62,Sin acceso a internet
2020,Labateca,Norte de Santander,1352,71.38,2.34,3.15,2.05,0.8,Sin acceso a internet
2020,Herrán,Norte de Santander,1295,38.69,4.54,3.16,4.81,5.45,Sin acceso a internet
2020,Hacarí,Norte de Santander,2936,81.4,2.5,2.56,2.86,0.0,Sin acceso a internet
2020,Gramalote,Norte de Santander,1367,76.81,3.31,2.67,3.71,3.31,Sin acceso a internet
2020,El Zulia,Norte de Santander,6456,89.65,4.47,3.21,5.77,6.1,Sin acceso a internet
2020,El Tarra,Norte de Santander,5962,96.34,7.56,5.96,12.18,7.16,Sin acceso a internet
2020,El Carmen,Norte de Santander,3433,75.76,4.43,4.87,3.6,5.59,Sin acceso a internet
2020,Durania,Norte de Santander,891,90.8,4.73,3.86,4.64,4.31,Sin acceso a internet
2020,Cucutilla,Norte de Santander,1741,74.5,3.88,2.88,3.3,10.19,Sin acceso a internet
2020,Convención,Norte de Santander,4882,95.7,3.03,3.21,2.83,3.58,Sin acceso a internet
2020,Chitagá,Norte de Santander,2697,78.01,3.54,3.04,4.61,3.5,Sin acceso a internet
2020,Chinácota,Norte de Santander,3622,87.3,2.89,3.5,2.58,1.47,Sin acceso a internet
2020,Cachirá,Norte de Santander,2594,68.39,3.16,2.55,3.95,3.86,Sin acceso a internet
2020,Cácota,Norte de Santander,577,89.95,5.34,4.8,7.45,4.65,Sin acceso a internet
2020,Bucarasica,Norte de Santander,1652,65.56,5.36,4.3,8.8,3.42,Sin acceso a internet
2020,Bochalema,Norte de Santander,1725,77.51,3.0,2.33,4.11,2.62,Sin acceso a internet
2020,Arboledas,Norte de Santander,2151,74.15,1.89,2.51,1.45,1.01,Sin acceso a internet
2020,Abrego,Norte de Santander,7782,87.7,4.27,2.9,7.58,2.46,Sin acceso a internet
2020,Cúcuta,Norte de Santander,146707,95.52,3.37,3.16,3.63,2.35,Sin acceso a internet
2020,Yacuanquer,Nariño,1798,82.15,0.25,0.0,0.52,0.37,Sin acceso a internet
2020,Santa Rosalía,Vichada,1153,87.86,3.47,2.47,5.11,1.18,Sin acceso a internet
2020,Túquerres,Nariño,7403,89.44,0.55,0.29,0.79,0.82,Sin acceso a internet
2020,Matanza,Santander,896,130.8,1.48,0.91,2.73,0.0,Sin acceso a internet
2020,San Andres de Tumaco,Nariño,60579,68.47,3.28,3.54,3.45,2.16,Sin acceso a internet
2020,Tangua,Nariño,2057,62.28,0.71,0.53,0.79,1.29,Sin acceso a internet
2020,Taminango,Nariño,2713,97.6,1.46,1.0,1.89,1.65,Sin acceso a internet
2020,Sapuyes,Nariño,1169,76.48,0.61,0.0,1.2,0.74,Sin acceso a internet
2020,Santacruz,Nariño,2040,63.87,0.64,0.77,0.41,0.62,Sin acceso a internet
2020,Santa Bárbara,Nariño,3473,67.0,1.41,1.63,1.21,0.0,Sin acceso a internet
2020,San Pedro de Cartago,Nariño,1206,76.53,0.2,0.0,0.0,1.49,Sin acceso a internet
2020,San Pablo,Nariño,2305,86.46,0.41,0.36,0.57,0.29,Sin acceso a internet
2020,San Lorenzo,Nariño,3063,86.88,1.72,0.9,2.08,3.21,Sin acceso a internet
2020,San Bernardo,Nariño,1492,77.41,0.49,0.0,1.01,0.69,Sin acceso a internet
2020,Sandoná,Nariño,3014,92.17,0.43,0.08,0.62,0.82,Sin acceso a internet
2020,Samaniego,Nariño,4503,90.12,1.28,0.64,2.05,0.86,Sin acceso a internet
2020,Roberto Payán,Nariño,3497,80.9,2.82,1.95,3.64,9.96,Sin acceso a internet
2020,Ricaurte,Nariño,5124,72.46,1.54,0.56,3.31,2.52,Sin acceso a internet
